Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Stimulus	Event Marker
00:00:00.000	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.033	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.066	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.100	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.133	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.166	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.200	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.233	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.266	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	FIT_FAILED	No Stimulus	No Event Marker
00:00:00.300	0.952888600	0.001579778	0.057991070	0.000262334	0.003701525	0.000045422	0.006527096	No Stimulus	No Event Marker
00:00:00.333	0.952074600	0.001845886	0.061236020	0.000255753	0.003467373	0.000047153	0.006110542	No Stimulus	No Event Marker
00:00:00.366	0.953092800	0.001921454	0.061054490	0.000251118	0.003290487	0.000052153	0.005892002	No Stimulus	No Event Marker
00:00:00.400	0.953574300	0.001939536	0.061801490	0.000244862	0.003163011	0.000052263	0.005686117	No Stimulus	No Event Marker
00:00:00.433	0.952159200	0.002041494	0.066087730	0.000255207	0.003139702	0.000051583	0.005375998	No Stimulus	No Event Marker
00:00:00.466	0.950251600	0.002163035	0.070910100	0.000259078	0.003151686	0.000053147	0.005365434	No Stimulus	No Event Marker
00:00:00.500	0.948063100	0.002197818	0.075709180	0.000260664	0.003147756	0.000056705	0.005284982	No Stimulus	No Event Marker
00:00:00.533	0.948770200	0.002225595	0.075022790	0.000265392	0.003152151	0.000059135	0.005546324	No Stimulus	No Event Marker
00:00:00.566	0.948595200	0.002271334	0.074927170	0.000274619	0.003215062	0.000058988	0.005780970	No Stimulus	No Event Marker
00:00:00.600	0.947617800	0.002288920	0.077063810	0.000282387	0.003173342	0.000060049	0.006124024	No Stimulus	No Event Marker
00:00:00.633	0.946821700	0.002240494	0.077896000	0.000290514	0.003091763	0.000061722	0.006650224	No Stimulus	No Event Marker
00:00:00.666	0.945018400	0.002247297	0.080520880	0.000304788	0.003081565	0.000065137	0.007061071	No Stimulus	No Event Marker
00:00:00.700	0.942001800	0.002316624	0.084666590	0.000328567	0.003075418	0.000068433	0.007247644	No Stimulus	No Event Marker
00:00:00.733	0.939664700	0.002403078	0.087719680	0.000350578	0.003071457	0.000071750	0.007395174	No Stimulus	No Event Marker
00:00:00.766	0.937903800	0.002400982	0.091384700	0.000353623	0.003149221	0.000072667	0.007512755	No Stimulus	No Event Marker
00:00:00.800	0.932606500	0.002372537	0.100478700	0.000458018	0.003105683	0.000078436	0.007292399	No Stimulus	No Event Marker
00:00:00.833	0.927933600	0.002346708	0.108949200	0.000515789	0.003109977	0.000088507	0.007095590	No Stimulus	No Event Marker
00:00:00.866	0.922273200	0.002364406	0.119218500	0.000555614	0.003091541	0.000091286	0.007002811	No Stimulus	No Event Marker
00:00:00.900	0.915758700	0.002382710	0.130160800	0.000575400	0.003064688	0.000094759	0.006985666	No Stimulus	No Event Marker
00:00:00.933	0.910776000	0.002389197	0.139075200	0.000595502	0.003021786	0.000095019	0.006865217	No Stimulus	No Event Marker
00:00:00.966	0.907544700	0.002417705	0.144786200	0.000618936	0.003012846	0.000099091	0.006867262	No Stimulus	No Event Marker
00:00:01.000	0.907409300	0.002462174	0.144618800	0.000630695	0.003039240	0.000100468	0.006636461	No Stimulus	No Event Marker
00:00:01.033	0.908505100	0.002426616	0.142311100	0.000647301	0.003161940	0.000103549	0.006457246	No Stimulus	No Event Marker
00:00:01.066	0.910169700	0.002413810	0.138374300	0.000669238	0.003240606	0.000106817	0.006342858	No Stimulus	No Event Marker
00:00:01.100	0.910161700	0.002384680	0.138249100	0.000669460	0.003287713	0.000111104	0.006312733	No Stimulus	No Event Marker
00:00:01.133	0.909986000	0.002394376	0.137420300	0.000680792	0.003326423	0.000114193	0.006235315	No Stimulus	No Event Marker
00:00:01.166	0.909910700	0.002409097	0.136141300	0.000706941	0.003339915	0.000117745	0.006080111	No Stimulus	No Event Marker
00:00:01.200	0.909242700	0.002339972	0.137436100	0.000717015	0.003275208	0.000118814	0.006269766	No Stimulus	No Event Marker
00:00:01.233	0.907825100	0.002284421	0.140137100	0.000718889	0.003230760	0.000119313	0.006513742	No Stimulus	No Event Marker
00:00:01.266	0.905206500	0.002209705	0.146009100	0.000712488	0.003189518	0.000121423	0.006654317	No Stimulus	No Event Marker
00:00:01.300	0.903676900	0.002149789	0.149942400	0.000707236	0.003192626	0.000122046	0.006724213	No Stimulus	No Event Marker
00:00:01.333	0.901535300	0.002111595	0.154023800	0.000712153	0.003190968	0.000125230	0.006902655	No Stimulus	No Event Marker
00:00:01.366	0.900040900	0.002237202	0.156630800	0.000716682	0.003195615	0.000124355	0.007069589	No Stimulus	No Event Marker
00:00:01.400	0.899984300	0.002258175	0.157909000	0.000704325	0.003235260	0.000128924	0.007514282	No Stimulus	No Event Marker
00:00:01.433	0.899291800	0.002257948	0.160126400	0.000688722	0.003352832	0.000134324	0.007900101	No Stimulus	No Event Marker
00:00:01.466	0.900098400	0.002274384	0.159072400	0.000695661	0.003559365	0.000144338	0.008113041	No Stimulus	No Event Marker
00:00:01.500	0.900930500	0.002280386	0.157568400	0.000698354	0.003746493	0.000154204	0.008306820	No Stimulus	No Event Marker
00:00:01.533	0.900876600	0.002246289	0.158063500	0.000707387	0.003797940	0.000164533	0.008546016	No Stimulus	No Event Marker
00:00:01.566	0.900521700	0.002212661	0.158910600	0.000721450	0.003868689	0.000171161	0.008616298	No Stimulus	No Event Marker
00:00:01.600	0.900221800	0.002212820	0.160141100	0.000704017	0.003900491	0.000169898	0.008636924	No Stimulus	No Event Marker
00:00:01.633	0.901387800	0.002222946	0.158785500	0.000694904	0.003979782	0.000168369	0.008713590	No Stimulus	No Event Marker
00:00:01.666	0.903425900	0.002275306	0.154900400	0.000686694	0.004209018	0.000168670	0.008671201	No Stimulus	No Event Marker
00:00:01.700	0.905500900	0.002244215	0.151136000	0.000676047	0.004211664	0.000168261	0.008723091	No Stimulus	No Event Marker
00:00:01.733	0.906892800	0.002230388	0.148498400	0.000659790	0.004317160	0.000166956	0.008570638	No Stimulus	No Event Marker
00:00:01.766	0.908242500	0.002239490	0.145595800	0.000641982	0.004548353	0.000164267	0.008224271	No Stimulus	No Event Marker
00:00:01.800	0.913331100	0.002291585	0.136957400	0.000650126	0.004383212	0.000156808	0.007603315	No Stimulus	No Event Marker
00:00:01.833	0.917380300	0.002230820	0.130512300	0.000682627	0.004078513	0.000147949	0.007021283	No Stimulus	No Event Marker
00:00:01.866	0.920565700	0.002193369	0.125533600	0.000697573	0.003799601	0.000138720	0.006491796	No Stimulus	No Event Marker
00:00:01.900	0.923197900	0.002208163	0.121219700	0.000702736	0.003551709	0.000133637	0.006130111	No Stimulus	No Event Marker
00:00:01.933	0.925023700	0.002336691	0.117238300	0.000707698	0.003302087	0.000132577	0.005766502	No Stimulus	No Event Marker
00:00:01.966	0.926131200	0.002460415	0.111193800	0.000721767	0.003112878	0.000130083	0.005350416	No Stimulus	No Event Marker
00:00:02.000	0.924240800	0.002559567	0.107950500	0.000746003	0.002921155	0.000123575	0.005039204	No Stimulus	No Event Marker
00:00:02.033	0.920822300	0.002921933	0.106775400	0.000760347	0.002795491	0.000116700	0.004740530	No Stimulus	No Event Marker
00:00:02.066	0.916309000	0.003104866	0.108772500	0.000764593	0.002658790	0.000110624	0.004734554	No Stimulus	No Event Marker
00:00:02.100	0.913560500	0.003461368	0.109741100	0.000740538	0.002567619	0.000104636	0.004709407	No Stimulus	No Event Marker
00:00:02.133	0.910277800	0.003966630	0.109892800	0.000736033	0.002470714	0.000099452	0.004785917	No Stimulus	No Event Marker
00:00:02.166	0.908272100	0.004372953	0.110874600	0.000735270	0.002391650	0.000094401	0.004796392	No Stimulus	No Event Marker
00:00:02.200	0.911216100	0.004825227	0.106504500	0.000749588	0.002434168	0.000088980	0.004607174	No Stimulus	No Event Marker
00:00:02.233	0.913873000	0.005264301	0.102313000	0.000727698	0.002530967	0.000084469	0.004430543	No Stimulus	No Event Marker
00:00:02.266	0.914672900	0.006048310	0.099948330	0.000701585	0.002605675	0.000082272	0.004189558	No Stimulus	No Event Marker
00:00:02.300	0.914812900	0.006408858	0.099127640	0.000682248	0.002614818	0.000081789	0.003939235	No Stimulus	No Event Marker
00:00:02.333	0.913271200	0.006486453	0.101252500	0.000657921	0.002545323	0.000080388	0.003720637	No Stimulus	No Event Marker
00:00:02.366	0.910853400	0.006502281	0.105589400	0.000638999	0.002457243	0.000078071	0.003493548	No Stimulus	No Event Marker
00:00:02.400	0.905788900	0.006358180	0.113582500	0.000662560	0.002473979	0.000075027	0.003510646	No Stimulus	No Event Marker
00:00:02.433	0.901989200	0.006617332	0.116693100	0.000683510	0.002498145	0.000070293	0.003382599	No Stimulus	No Event Marker
00:00:02.466	0.898111600	0.006604483	0.118116800	0.000695950	0.002488911	0.000066031	0.003262621	No Stimulus	No Event Marker
00:00:02.500	0.893895400	0.006496789	0.118506100	0.000696622	0.002571942	0.000061741	0.003084765	No Stimulus	No Event Marker
00:00:02.533	0.893350000	0.006389161	0.118673200	0.000689430	0.002514276	0.000057787	0.002892758	No Stimulus	No Event Marker
00:00:02.566	0.893562100	0.006614492	0.117150400	0.000704904	0.002465179	0.000057016	0.002717429	No Stimulus	No Event Marker
00:00:02.600	0.896892500	0.006467978	0.114027400	0.000725656	0.002451760	0.000056538	0.002574227	No Stimulus	No Event Marker
00:00:02.633	0.901410500	0.006194119	0.110121500	0.000754990	0.002433304	0.000056205	0.002455287	No Stimulus	No Event Marker
00:00:02.666	0.900988600	0.005837748	0.114964800	0.000732634	0.002459513	0.000060046	0.002420104	No Stimulus	No Event Marker
00:00:02.700	0.901759000	0.005574410	0.117350100	0.000695738	0.002403998	0.000063327	0.002366787	No Stimulus	No Event Marker
00:00:02.733	0.903342900	0.005302322	0.118346200	0.000670282	0.002353237	0.000065972	0.002367203	No Stimulus	No Event Marker
00:00:02.766	0.907376700	0.005004307	0.115311300	0.000684270	0.002305184	0.000066942	0.002290687	No Stimulus	No Event Marker
00:00:02.800	0.909416100	0.004898213	0.115719500	0.000704112	0.002237834	0.000068497	0.002419510	No Stimulus	No Event Marker
00:00:02.833	0.910599400	0.004758426	0.116686100	0.000736473	0.002170066	0.000075813	0.002421396	No Stimulus	No Event Marker
00:00:02.866	0.912481000	0.004602304	0.116309800	0.000765077	0.002120091	0.000079519	0.002391806	No Stimulus	No Event Marker
00:00:02.900	0.914524300	0.004531187	0.114552800	0.000793153	0.002073564	0.000082432	0.002382718	No Stimulus	No Event Marker
00:00:02.933	0.916506000	0.004499046	0.112876400	0.000816724	0.002023644	0.000085832	0.002395722	No Stimulus	No Event Marker
00:00:02.966	0.917668600	0.004375561	0.112728200	0.000884646	0.001943608	0.000088696	0.002398071	No Stimulus	No Event Marker
00:00:03.000	0.921791800	0.004167831	0.107531700	0.000878321	0.002043549	0.000098519	0.002313324	No Stimulus	No Event Marker
00:00:03.033	0.926022900	0.003998935	0.102454900	0.000864083	0.002076962	0.000102421	0.002247655	No Stimulus	No Event Marker
00:00:03.066	0.927421700	0.003804580	0.100819100	0.000825195	0.002113096	0.000106748	0.002214439	No Stimulus	No Event Marker
00:00:03.100	0.928752400	0.003636044	0.099226470	0.000794982	0.002133534	0.000108009	0.002153325	No Stimulus	No Event Marker
00:00:03.133	0.930674100	0.003492828	0.096565580	0.000781184	0.002204547	0.000112027	0.002099814	No Stimulus	No Event Marker
00:00:03.166	0.931314000	0.003410048	0.095574940	0.000792101	0.002246845	0.000114345	0.002076502	No Stimulus	No Event Marker
00:00:03.200	0.931214400	0.003299514	0.096736710	0.000804158	0.002195415	0.000118215	0.002163857	No Stimulus	No Event Marker
00:00:03.233	0.931484500	0.003189101	0.096709660	0.000851848	0.002134970	0.000118546	0.002300675	No Stimulus	No Event Marker
00:00:03.266	0.930573800	0.003052096	0.099214340	0.000925938	0.002119654	0.000117751	0.002349917	No Stimulus	No Event Marker
00:00:03.300	0.929920600	0.002940917	0.100842600	0.001016269	0.002119139	0.000116774	0.002414856	No Stimulus	No Event Marker
00:00:03.333	0.929084400	0.002866274	0.102437600	0.001071265	0.002091517	0.000114953	0.002448506	No Stimulus	No Event Marker
00:00:03.366	0.927412300	0.002796982	0.105473500	0.001117963	0.002078309	0.000113733	0.002476428	No Stimulus	No Event Marker
00:00:03.400	0.928435400	0.002666628	0.102978000	0.001162042	0.002086065	0.000120357	0.002441901	No Stimulus	No Event Marker
00:00:03.433	0.926928000	0.002588202	0.102806200	0.001184288	0.002155584	0.000133125	0.002402838	No Stimulus	No Event Marker
00:00:03.466	0.927396600	0.002557456	0.099540860	0.001242851	0.002170323	0.000162261	0.002307460	No Stimulus	No Event Marker
00:00:03.500	0.927972300	0.002512744	0.096782550	0.001274572	0.002190855	0.000182928	0.002219961	No Stimulus	No Event Marker
00:00:03.533	0.925529400	0.002506503	0.096455690	0.001274227	0.002180837	0.000192629	0.002216909	No Stimulus	No Event Marker
00:00:03.566	0.922756300	0.002839028	0.097249270	0.001239610	0.002191151	0.000199130	0.002172649	No Stimulus	No Event Marker
00:00:03.600	0.917333400	0.003062571	0.100939300	0.001281686	0.002098923	0.000196859	0.002199396	No Stimulus	No Event Marker
00:00:03.633	0.915631900	0.003276309	0.102490300	0.001341415	0.002003170	0.000191877	0.002130678	No Stimulus	No Event Marker
00:00:03.666	0.911687600	0.003283190	0.107417500	0.001387571	0.001921786	0.000188429	0.002051358	No Stimulus	No Event Marker
00:00:03.700	0.911124000	0.003374405	0.108923800	0.001466287	0.001898024	0.000179600	0.001981142	No Stimulus	No Event Marker
00:00:03.733	0.909315100	0.003396831	0.110788000	0.001441617	0.001881012	0.000166928	0.002110089	No Stimulus	No Event Marker
00:00:03.766	0.912400700	0.003325895	0.109439800	0.001435925	0.001866677	0.000159387	0.002269260	No Stimulus	No Event Marker
00:00:03.800	0.915378900	0.003321082	0.108376200	0.001436178	0.001846925	0.000149691	0.002455251	No Stimulus	No Event Marker
00:00:03.833	0.918152800	0.003258717	0.107637800	0.001375209	0.001870231	0.000138536	0.002569012	No Stimulus	No Event Marker
00:00:03.866	0.921295900	0.003191064	0.105172200	0.001334678	0.001919759	0.000127016	0.002547719	No Stimulus	No Event Marker
00:00:03.900	0.923322900	0.003058315	0.104256400	0.001269427	0.001827306	0.000116120	0.002427879	No Stimulus	No Event Marker
00:00:03.933	0.926624800	0.002969565	0.100629200	0.001210437	0.001729677	0.000105842	0.002289467	No Stimulus	No Event Marker
00:00:03.966	0.929750000	0.002920141	0.096543990	0.001182675	0.001678227	0.000096912	0.002208776	No Stimulus	No Event Marker
00:00:04.000	0.932059200	0.002782730	0.094636890	0.001169366	0.001666240	0.000089800	0.002196399	No Stimulus	No Event Marker
00:00:04.033	0.935327700	0.002732308	0.090483280	0.001136320	0.001651511	0.000083036	0.002529102	No Stimulus	No Event Marker
00:00:04.066	0.937991600	0.002657992	0.086263630	0.001096742	0.001586179	0.000076652	0.002826599	No Stimulus	No Event Marker
00:00:04.100	0.935300100	0.002677270	0.087235210	0.001108458	0.001576009	0.000071800	0.002990030	No Stimulus	No Event Marker
00:00:04.133	0.932986900	0.002753736	0.090629960	0.001066865	0.001607842	0.000067503	0.003149633	No Stimulus	No Event Marker
00:00:04.166	0.927202100	0.002732454	0.097237500	0.001033274	0.001613197	0.000064453	0.003220732	No Stimulus	No Event Marker
00:00:04.200	0.920447700	0.002978858	0.107684900	0.001016476	0.001645291	0.000062566	0.003367570	No Stimulus	No Event Marker
00:00:04.233	0.911881000	0.003275332	0.115914100	0.000987994	0.001657768	0.000061146	0.003317871	No Stimulus	No Event Marker
00:00:04.266	0.904505600	0.003323784	0.123753000	0.000975819	0.001702433	0.000060233	0.003323848	No Stimulus	No Event Marker
00:00:04.300	0.899496000	0.003425164	0.130205300	0.000968501	0.001777736	0.000060017	0.003280505	No Stimulus	No Event Marker
00:00:04.333	0.895636800	0.003688553	0.135761400	0.000971716	0.001870097	0.000062068	0.003235961	No Stimulus	No Event Marker
00:00:04.366	0.894192000	0.004111814	0.135667500	0.000947789	0.001965743	0.000061175	0.003185885	No Stimulus	No Event Marker
00:00:04.400	0.891740000	0.004676685	0.136457900	0.000923082	0.002104091	0.000060656	0.003383994	No Stimulus	No Event Marker
00:00:04.433	0.890335400	0.004968330	0.137557600	0.000905365	0.002154195	0.000060937	0.003767689	No Stimulus	No Event Marker
00:00:04.466	0.892534600	0.005117047	0.135062200	0.000878713	0.002257958	0.000059637	0.004425604	No Stimulus	No Event Marker
00:00:04.500	0.893422200	0.005299369	0.134453600	0.000851180	0.002284932	0.000057496	0.005237506	No Stimulus	No Event Marker
00:00:04.533	0.893176300	0.005318973	0.135224100	0.000818201	0.002241666	0.000054274	0.005911437	No Stimulus	No Event Marker
00:00:04.566	0.892023900	0.005367688	0.135812100	0.000807117	0.002188496	0.000051374	0.006577420	No Stimulus	No Event Marker
00:00:04.600	0.890547800	0.005403285	0.136492900	0.000781320	0.002153354	0.000049034	0.007091141	No Stimulus	No Event Marker
00:00:04.633	0.891156400	0.005443233	0.135205500	0.000738905	0.002119665	0.000047854	0.007570446	No Stimulus	No Event Marker
00:00:04.666	0.892075600	0.005506501	0.133363600	0.000696368	0.002084199	0.000046846	0.008002950	No Stimulus	No Event Marker
00:00:04.700	0.894035500	0.005698095	0.128889100	0.000650680	0.002044097	0.000045756	0.008295593	No Stimulus	No Event Marker
00:00:04.733	0.896005000	0.005792930	0.124618600	0.000619271	0.001961455	0.000043748	0.008816059	No Stimulus	No Event Marker
00:00:04.766	0.898869200	0.005794590	0.119635700	0.000592291	0.001884440	0.000041844	0.009361702	No Stimulus	No Event Marker
00:00:04.800	0.901927200	0.005640113	0.115275400	0.000581678	0.001819152	0.000039739	0.009204198	No Stimulus	No Event Marker
00:00:04.833	0.904414700	0.005506052	0.111588600	0.000580537	0.001772203	0.000037997	0.009058085	No Stimulus	No Event Marker
00:00:04.866	0.906176700	0.005379621	0.109094100	0.000579688	0.001725168	0.000036448	0.008867298	No Stimulus	No Event Marker
00:00:04.900	0.907586700	0.005264106	0.107346000	0.000579725	0.001690172	0.000035365	0.008695248	No Stimulus	No Event Marker
00:00:04.933	0.908222300	0.005102524	0.106884900	0.000576629	0.001664184	0.000034761	0.008558235	No Stimulus	No Event Marker
00:00:04.966	0.910771500	0.005059066	0.104635800	0.000585870	0.001667188	0.000034712	0.008337185	No Stimulus	No Event Marker
00:00:05.000	0.914480500	0.005274684	0.099235650	0.000566640	0.001670495	0.000034674	0.008056319	No Stimulus	No Event Marker
00:00:05.033	0.918205300	0.005627327	0.094208540	0.000551241	0.001723678	0.000035044	0.007805615	No Stimulus	No Event Marker
00:00:05.066	0.920215600	0.005882788	0.091250240	0.000540532	0.001758445	0.000036186	0.007661748	No Stimulus	No Event Marker
00:00:05.100	0.920740400	0.005982275	0.090608160	0.000523190	0.001821070	0.000036775	0.007727194	No Stimulus	No Event Marker
00:00:05.133	0.920913600	0.006011797	0.091007600	0.000526944	0.001852353	0.000036831	0.008060303	No Stimulus	No Event Marker
00:00:05.166	0.921071400	0.006044113	0.091253150	0.000540943	0.001876291	0.000036500	0.008470533	No Stimulus	No Event Marker
00:00:05.200	0.920769200	0.006697547	0.091671790	0.000550068	0.001911220	0.000036725	0.008958243	No Stimulus	No Event Marker
00:00:05.233	0.920343700	0.007039517	0.093515140	0.000557733	0.001975752	0.000036862	0.009458406	No Stimulus	No Event Marker
00:00:05.266	0.920260600	0.007367622	0.096051310	0.000563989	0.002111397	0.000037346	0.009770351	No Stimulus	No Event Marker
00:00:05.300	0.917274800	0.007507342	0.102761200	0.000580027	0.002203597	0.000036489	0.010155960	No Stimulus	No Event Marker
00:00:05.333	0.915621500	0.007796236	0.107483300	0.000619834	0.002365569	0.000035362	0.010077360	No Stimulus	No Event Marker
00:00:05.366	0.916242400	0.008403826	0.108069600	0.000645619	0.002378886	0.000033934	0.009812262	No Stimulus	No Event Marker
00:00:05.400	0.917897100	0.009448155	0.106316500	0.000655456	0.002418164	0.000032635	0.009423001	No Stimulus	No Event Marker
00:00:05.433	0.919771800	0.010050680	0.104149300	0.000640807	0.002466580	0.000032396	0.009194751	No Stimulus	No Event Marker
00:00:05.466	0.919565400	0.010359890	0.105985600	0.000626051	0.002444289	0.000031171	0.009028384	No Stimulus	No Event Marker
00:00:05.500	0.920421200	0.011201560	0.105176200	0.000621263	0.002448600	0.000030261	0.008727744	No Stimulus	No Event Marker
00:00:05.533	0.920041200	0.012646370	0.105376400	0.000620072	0.002457590	0.000029215	0.008430687	No Stimulus	No Event Marker
00:00:05.566	0.918734600	0.012821040	0.105417100	0.000709316	0.002323547	0.000027715	0.008356805	No Stimulus	No Event Marker
00:00:05.600	0.917647300	0.012389750	0.101657900	0.000794481	0.002164490	0.000026217	0.008318254	No Stimulus	No Event Marker
00:00:05.633	0.916426000	0.011831180	0.098832340	0.000876423	0.002016722	0.000024608	0.008471265	No Stimulus	No Event Marker
00:00:05.666	0.918691900	0.011282800	0.093358020	0.001025281	0.001913934	0.000023773	0.008329497	No Stimulus	No Event Marker
00:00:05.700	0.921350200	0.010964040	0.089719370	0.001107944	0.001799628	0.000022728	0.007809921	No Stimulus	No Event Marker
00:00:05.733	0.922987300	0.010544170	0.088142250	0.001180486	0.001683462	0.000021527	0.007448601	No Stimulus	No Event Marker
00:00:05.766	0.923372900	0.010924800	0.084824850	0.001284645	0.001635358	0.000020515	0.007050171	No Stimulus	No Event Marker
00:00:05.800	0.919066000	0.011026400	0.084756930	0.001331884	0.001578009	0.000019941	0.006755537	No Stimulus	No Event Marker
00:00:05.833	0.916295600	0.010920310	0.082908920	0.001495927	0.001502181	0.000019374	0.006457977	No Stimulus	No Event Marker
00:00:05.866	0.914926100	0.010722270	0.080480840	0.001616690	0.001441538	0.000019116	0.006184421	No Stimulus	No Event Marker
00:00:05.900	0.915367200	0.010526060	0.079298780	0.001641114	0.001379575	0.000018070	0.005895726	No Stimulus	No Event Marker
00:00:05.933	0.915127600	0.010014650	0.078670380	0.001757478	0.001313335	0.000017372	0.005877711	No Stimulus	No Event Marker
00:00:05.966	0.916957600	0.009382006	0.074687290	0.001905100	0.001240955	0.000016285	0.005695062	No Stimulus	No Event Marker
00:00:06.000	0.916733600	0.009065349	0.069308360	0.002137896	0.001166121	0.000015156	0.005355340	No Stimulus	No Event Marker
00:00:06.033	0.914925900	0.008684203	0.065218960	0.002119028	0.001096031	0.000014150	0.005134711	No Stimulus	No Event Marker
00:00:06.066	0.915180200	0.008346385	0.061162680	0.002229566	0.001027888	0.000013322	0.004799179	No Stimulus	No Event Marker
00:00:06.100	0.911463500	0.007932873	0.058335770	0.002308418	0.000966517	0.000012505	0.004490015	No Stimulus	No Event Marker
00:00:06.133	0.908821900	0.007567494	0.055814920	0.002324687	0.000906354	0.000011751	0.004201930	No Stimulus	No Event Marker
00:00:06.166	0.907718400	0.007210061	0.052756530	0.002378959	0.000855017	0.000011180	0.003907698	No Stimulus	No Event Marker
00:00:06.200	0.909717400	0.007075141	0.049535840	0.002433673	0.000804071	0.000010392	0.003647056	No Stimulus	No Event Marker
00:00:06.233	0.911701500	0.007056951	0.046937450	0.002535416	0.000773048	0.000009915	0.003427406	No Stimulus	No Event Marker
00:00:06.266	0.912493800	0.007003828	0.044680020	0.002563591	0.000740797	0.000009242	0.003276496	No Stimulus	No Event Marker
00:00:06.300	0.916402800	0.006913869	0.041969150	0.002682698	0.000714226	0.000008674	0.003128105	No Stimulus	No Event Marker
00:00:06.333	0.920123000	0.006568147	0.039803390	0.002632871	0.000716222	0.000008069	0.003179848	No Stimulus	No Event Marker
00:00:06.366	0.921969100	0.006206461	0.039001470	0.002646169	0.000755079	0.000007825	0.003777971	No Stimulus	No Event Marker
00:00:06.400	0.924783100	0.006343973	0.037180860	0.003136485	0.000799515	0.000007986	0.004329435	No Stimulus	No Event Marker
00:00:06.433	0.927379300	0.006419418	0.035468170	0.003743988	0.000828577	0.000007819	0.004640955	No Stimulus	No Event Marker
00:00:06.466	0.925690700	0.007181108	0.033716130	0.004499909	0.000833208	0.000007791	0.004907804	No Stimulus	No Event Marker
00:00:06.500	0.925479900	0.008374552	0.032732120	0.005206894	0.000831138	0.000008095	0.005389019	No Stimulus	No Event Marker
00:00:06.533	0.923235300	0.010032120	0.035271380	0.005532503	0.000831882	0.000008488	0.006051316	No Stimulus	No Event Marker
00:00:06.566	0.922496600	0.011867120	0.037650720	0.005915630	0.000840307	0.000009227	0.006148813	No Stimulus	No Event Marker
00:00:06.600	0.919655900	0.013094270	0.041168810	0.006480366	0.000856840	0.000009691	0.006042953	No Stimulus	No Event Marker
00:00:06.633	0.918482800	0.014206440	0.044486820	0.006870914	0.000870106	0.000009777	0.005931390	No Stimulus	No Event Marker
00:00:06.666	0.919228900	0.014266500	0.049007810	0.007608506	0.000862731	0.000010343	0.005856507	No Stimulus	No Event Marker
00:00:06.700	0.920020300	0.014636890	0.052458420	0.008090382	0.000874118	0.000010713	0.005707758	No Stimulus	No Event Marker
00:00:06.733	0.919184400	0.014536660	0.058851670	0.008974799	0.000866859	0.000010949	0.005609283	No Stimulus	No Event Marker
00:00:06.766	0.918170300	0.014555350	0.064255010	0.009235028	0.000852000	0.000011051	0.005422731	No Stimulus	No Event Marker
00:00:06.800	0.920373600	0.014806230	0.065262710	0.009396015	0.000841297	0.000011886	0.005351176	No Stimulus	No Event Marker
00:00:06.833	0.921143400	0.014806830	0.067641170	0.009662539	0.000810569	0.000012045	0.005273870	No Stimulus	No Event Marker
00:00:06.866	0.920849600	0.015008750	0.068098570	0.010272890	0.000761059	0.000011605	0.005393492	No Stimulus	No Event Marker
00:00:06.900	0.920233800	0.016735500	0.066013110	0.009919817	0.000714454	0.000011000	0.005280147	No Stimulus	No Event Marker
00:00:06.933	0.922302500	0.017896380	0.062157100	0.009150114	0.000683105	0.000010453	0.005390033	No Stimulus	No Event Marker
00:00:06.966	0.924877600	0.018871770	0.058019520	0.008388407	0.000668727	0.000009973	0.005318223	No Stimulus	No Event Marker
00:00:07.000	0.927177800	0.019284480	0.054500170	0.007693876	0.000651782	0.000009663	0.005182516	No Stimulus	No Event Marker
00:00:07.033	0.928883400	0.019315190	0.051965050	0.007078967	0.000632613	0.000009374	0.004983506	No Stimulus	No Event Marker
00:00:07.066	0.930793900	0.019455910	0.050060060	0.006522602	0.000610831	0.000009227	0.004789762	No Stimulus	No Event Marker
00:00:07.100	0.932638500	0.019178140	0.048637790	0.006022064	0.000596652	0.000009270	0.004590139	No Stimulus	No Event Marker
00:00:07.133	0.933467100	0.018801770	0.048054970	0.005586069	0.000581273	0.000009550	0.004354171	No Stimulus	No Event Marker
